Timestamp,Price,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore,Load Forecast (MW),Actual Aggregated,Hour
2023-03-24 21:00:00+01:00,82.47,0.0,1156.5,2156.25,0.0,454.25,5855.75,0.0,384.5,2619.5,2329.0,12778.5,9642.0,21
2023-03-24 22:00:00+01:00,76.2,0.0,1117.75,1882.25,0.0,454.0,5391.0,0.0,394.0,2621.0,2356.75,12033.25,9125.75,22
2023-03-24 23:00:00+01:00,64.9,0.0,1057.0,1810.5,0.0,454.0,4798.25,0.0,387.75,2614.25,2409.5,11547.25,8348.0,23
2023-03-25 00:00:00+01:00,15.3,0.0,932.25,1831.0,0.0,455.0,4200.5,0.0,374.25,2455.0,2284.5,11201.75,7497.75,0
2023-03-25 01:00:00+01:00,0.1,0.0,848.75,1845.5,0.0,455.0,4263.5,0.0,375.25,2279.5,2329.0,10916.25,7236.0,1
2023-03-25 02:00:00+01:00,-3.0,0.0,851.0,1845.25,0.0,455.0,4101.0,0.0,358.25,2446.25,2327.75,10652.75,6847.5,2
2023-03-25 03:00:00+01:00,-0.21,0.0,864.5,1839.75,0.0,455.0,4054.75,0.0,376.75,2176.25,2295.0,10525.25,6760.25,3
2023-03-25 04:00:00+01:00,-1.15,0.0,874.5,1845.25,0.0,455.0,4182.5,0.0,356.5,2265.25,2310.0,10516.25,6709.25,4
2023-03-25 05:00:00+01:00,-1.99,0.0,859.0,1841.5,0.0,455.0,4107.0,0.0,360.75,2071.5,2291.0,10568.0,6671.5,5
2023-03-25 06:00:00+01:00,-2.37,0.0,852.75,1845.5,0.0,455.0,4045.25,1.75,357.0,2137.0,2269.75,10771.5,6815.25,6
2023-03-25 07:00:00+01:00,0.0,0.0,849.75,1831.5,0.0,454.25,4262.25,15.25,368.25,2218.75,2317.5,11033.75,6800.75,7
2023-03-25 08:00:00+01:00,0.0,0.0,865.75,1842.25,0.0,454.0,4963.0,54.75,374.5,2170.75,2329.75,10859.0,6694.75,8
2023-03-25 09:00:00+01:00,-3.94,0.0,847.75,1845.5,0.0,454.0,5819.0,71.5,363.5,1814.5,2100.25,10042.0,6326.25,9
2023-03-25 10:00:00+01:00,-7.99,0.0,838.5,1851.0,0.0,454.0,6719.75,134.5,352.5,1792.75,2035.0,8990.25,5839.75,10
2023-03-25 11:00:00+01:00,-2.18,0.0,829.25,1850.0,0.0,454.0,7621.75,132.0,362.0,1796.0,2034.0,8443.25,5882.5,11
2023-03-25 12:00:00+01:00,-6.67,0.0,834.0,1849.75,0.0,454.0,8509.75,176.75,365.75,1684.5,2057.25,7860.75,5552.0,12
2023-03-25 13:00:00+01:00,-9.71,0.0,832.75,1848.0,0.0,454.0,8287.25,194.25,362.25,1679.0,2030.0,7613.5,5363.25,13
2023-03-25 14:00:00+01:00,-9.53,0.0,838.75,1848.5,0.0,453.5,8251.75,200.75,360.25,1708.75,2086.5,7603.75,5407.25,14
2023-03-25 15:00:00+01:00,-1.75,0.0,848.75,1848.75,0.0,453.0,7349.0,74.75,358.25,1789.75,2172.0,8295.5,5820.5,15
2023-03-25 16:00:00+01:00,-1.01,0.0,893.75,1846.0,0.0,453.0,6409.25,76.5,345.5,1787.75,2154.0,9686.75,6875.0,16
2023-03-25 17:00:00+01:00,31.92,0.0,860.25,1863.5,0.0,453.0,5555.0,40.0,353.75,2439.25,2406.75,11233.5,7836.25,17
2023-03-25 18:00:00+01:00,75.0,0.0,883.5,1985.5,0.0,453.0,5899.0,5.25,370.5,2449.0,2221.75,12564.5,8008.0,18
2023-03-25 19:00:00+01:00,99.98,0.0,1027.5,2122.75,0.0,453.25,5745.25,1.0,373.5,1985.75,2061.5,12767.25,7987.75,19
2023-03-25 20:00:00+01:00,99.9,0.0,1101.25,2157.75,0.0,453.0,5645.5,1.0,371.5,1304.75,1761.25,12461.25,7799.25,20
2023-03-25 21:00:00+01:00,97.55,0.0,1399.5,2208.0,0.0,452.0,5380.25,1.0,362.75,844.0,1314.25,12049.5,7986.25,21
2023-03-25 22:00:00+01:00,98.0,0.0,1364.75,2235.75,0.0,452.0,4036.5,1.0,371.5,830.25,1116.5,11655.25,8021.25,22
2023-03-25 23:00:00+01:00,97.6,0.0,1426.0,2039.5,0.0,452.0,3071.0,1.0,366.5,815.75,887.75,11304.75,7778.25,23
2023-03-26 00:00:00+01:00,94.57,0.0,1681.25,2098.75,0.0,452.0,2513.0,1.0,368.75,643.0,671.75,11021.25,7166.25,0
2023-03-26 01:00:00+01:00,80.0,0.0,1656.0,2136.5,0.0,453.0,2120.0,1.0,370.0,528.0,529.0,10662.25,6724.0,1
2023-03-26 03:00:00+02:00,84.9,0.0,1575.5,2040.25,0.0,453.0,1849.0,1.0,364.5,339.0,382.75,10386.75,6539.0,3
2023-03-26 04:00:00+02:00,73.62,0.0,1487.25,1904.75,0.0,453.0,1153.0,1.0,369.75,231.0,250.25,10255.75,6342.25,4
2023-03-26 05:00:00+02:00,73.65,0.0,1474.75,1848.0,0.0,453.0,980.25,1.0,374.5,227.75,170.75,10177.25,6309.25,5
2023-03-26 06:00:00+02:00,63.49,0.0,1473.25,1842.75,0.0,453.0,756.0,1.0,366.5,151.5,125.5,10126.25,6234.5,6
2023-03-26 07:00:00+02:00,73.09,0.0,1421.0,1860.0,0.0,453.0,908.25,2.75,365.25,197.75,176.25,10245.25,6393.0,7
2023-03-26 08:00:00+02:00,78.35,0.0,1328.5,1900.25,0.0,453.0,1340.5,24.0,374.0,281.5,300.5,10309.75,6506.0,8
2023-03-26 09:00:00+02:00,84.69,0.0,1467.5,1973.5,0.0,452.25,1848.5,70.5,376.25,456.25,391.5,10312.25,6634.75,9
2023-03-26 10:00:00+02:00,88.7,0.0,1704.0,2127.0,0.0,452.0,3206.75,125.25,373.75,555.5,503.0,10116.5,6646.0,10
2023-03-26 11:00:00+02:00,84.9,0.0,1530.75,2130.0,0.0,452.0,3705.5,142.5,365.5,637.75,599.5,9782.75,6450.0,11
2023-03-26 12:00:00+02:00,74.9,0.0,1453.75,1985.0,0.0,452.0,4451.25,171.0,361.0,679.25,719.0,9299.25,6129.0,12
2023-03-26 13:00:00+02:00,61.67,0.0,1329.25,1871.5,0.0,452.25,4730.0,187.75,356.75,1144.0,829.25,8958.25,6128.5,13
2023-03-26 14:00:00+02:00,50.46,0.0,1324.25,1847.5,0.0,452.0,4941.25,183.75,358.25,2059.75,1035.5,8689.0,6109.75,14
2023-03-26 15:00:00+02:00,45.57,0.0,1265.25,1844.5,0.0,452.0,5212.0,202.25,360.0,2351.0,1311.25,8682.75,6434.25,15
2023-03-26 16:00:00+02:00,48.35,0.0,1335.5,1871.25,0.0,452.0,5373.25,147.25,370.75,2419.25,1609.75,9069.25,6874.75,16
2023-03-26 17:00:00+02:00,77.09,0.0,1459.25,2077.75,0.0,452.75,6117.25,114.5,379.25,2436.25,1772.5,10069.5,7635.0,17
2023-03-26 18:00:00+02:00,106.65,0.0,1930.75,2414.75,0.0,452.25,6760.25,63.75,377.25,2520.0,1869.0,11332.25,8563.75,18
2023-03-26 19:00:00+02:00,117.86,0.0,2073.0,2728.0,0.0,452.0,6807.25,10.0,379.25,2500.5,1828.25,12330.25,8827.5,19
2023-03-26 20:00:00+02:00,112.59,0.0,2018.5,2770.25,0.0,452.0,6450.75,0.0,369.25,2466.25,1841.75,12379.5,9002.5,20
2023-03-26 21:00:00+02:00,104.63,0.0,1903.5,2739.5,0.0,452.0,5981.5,0.0,365.5,2269.5,1724.25,12038.5,8736.0,21
2023-03-26 22:00:00+02:00,99.42,0.0,1867.75,2631.5,0.0,452.0,5316.0,0.0,368.5,2233.0,1530.0,11547.0,8641.75,22
2023-03-26 23:00:00+02:00,94.64,0.0,1786.5,2454.75,0.0,452.0,4645.5,0.0,370.0,1891.25,1193.75,11113.75,8582.0,23
2023-03-27 00:00:00+02:00,96.0,0.0,1582.75,2355.0,0.0,451.0,3525.5,0.0,366.0,1794.5,1001.25,10872.75,7895.0,0
2023-03-27 01:00:00+02:00,91.71,0.0,1404.0,2239.0,0.0,451.0,2893.25,0.0,362.25,1732.25,936.25,10456.75,8389.0,1
2023-03-27 02:00:00+02:00,87.48,0.0,1484.25,2281.0,0.0,451.0,2764.75,0.0,354.75,1729.25,961.75,10142.5,8629.75,2
2023-03-27 03:00:00+02:00,83.99,0.0,1371.75,2273.0,0.0,451.0,2659.25,0.0,366.25,1690.0,1039.0,9936.5,8652.25,3
2023-03-27 04:00:00+02:00,84.9,0.0,1556.75,2323.25,0.0,451.0,2701.25,0.0,362.25,1867.5,1074.75,9808.25,8789.75,4
2023-03-27 05:00:00+02:00,86.59,0.0,1779.0,2438.25,0.0,451.0,3116.0,0.0,365.75,1793.25,1112.25,9730.25,8688.25,5
2023-03-27 06:00:00+02:00,115.0,0.0,2086.5,2727.5,0.0,451.0,3585.0,0.0,353.5,1938.5,1378.25,9966.25,8765.5,6
2023-03-27 07:00:00+02:00,142.99,0.0,2189.0,2778.5,0.0,451.25,3898.25,3.75,339.5,2144.0,1255.25,10967.0,9014.5,7
2023-03-27 08:00:00+02:00,149.38,0.0,2335.75,2712.25,0.0,451.0,4372.25,51.5,334.25,1990.25,1261.75,12219.75,9091.0,8
2023-03-27 09:00:00+02:00,85.0,0.0,1912.0,2436.5,0.0,450.25,4936.5,153.75,334.5,2025.75,1184.5,12862.25,9165.25,9
2023-03-27 10:00:00+02:00,60.1,0.0,1495.5,2158.0,0.0,450.0,5992.75,241.5,345.5,1821.25,1320.5,12436.5,8882.0,10
2023-03-27 11:00:00+02:00,50.75,0.0,1342.25,1930.0,0.0,450.0,7336.5,279.5,342.75,1753.0,1399.75,11281.0,8598.75,11
2023-03-27 12:00:00+02:00,0.0,0.0,1314.5,1933.75,0.0,449.75,7266.0,263.75,335.5,1549.5,1505.25,10203.75,8618.0,12
2023-03-27 13:00:00+02:00,0.0,0.0,1330.25,1862.5,0.0,449.25,7892.5,302.0,320.25,1540.5,1535.5,9602.25,8508.25,13
2023-03-27 14:00:00+02:00,-10.02,0.0,1292.25,1849.25,0.0,450.0,7823.5,302.5,318.0,1032.0,1440.25,9429.75,8238.5,14
2023-03-27 15:00:00+02:00,-20.02,0.0,1277.5,1858.25,0.0,450.0,7637.5,291.5,337.0,971.25,1483.5,9556.25,8428.5,15
2023-03-27 16:00:00+02:00,0.0,0.0,1292.25,1866.0,0.0,450.0,6822.0,217.0,349.75,1315.75,1756.5,10401.5,8848.0,16
2023-03-27 17:00:00+02:00,63.98,0.0,1514.25,1852.0,0.0,450.0,6685.5,181.75,349.0,1265.75,1817.25,11289.25,9032.25,17
2023-03-27 18:00:00+02:00,100.4,0.0,1934.5,2063.5,0.0,450.0,6188.0,88.0,351.25,1171.25,1716.0,12456.0,9446.0,18
2023-03-27 19:00:00+02:00,135.91,0.0,2411.75,2555.0,0.0,450.0,5769.25,16.5,356.25,1063.25,1476.75,12844.5,9620.5,19
2023-03-27 20:00:00+02:00,189.0,0.0,2422.75,2770.5,0.0,450.0,5381.25,1.0,353.5,942.75,1406.0,12742.0,9717.5,20
2023-03-27 21:00:00+02:00,144.7,0.0,2261.25,2731.5,0.0,450.0,4899.0,1.0,352.75,701.75,1301.5,12343.75,9372.75,21
2023-03-27 22:00:00+02:00,113.58,0.0,2289.0,2719.75,0.0,450.0,4292.5,1.0,350.75,309.25,1052.25,11891.75,8853.75,22
2023-03-27 23:00:00+02:00,94.8,0.0,2324.75,2533.0,0.0,449.5,3567.75,1.0,350.5,294.5,1001.0,11351.25,8084.25,23
2023-03-28 00:00:00+02:00,99.9,0.0,2446.0,2437.25,0.0,449.0,3095.75,1.0,354.75,588.0,824.5,11204.25,8670.5,0
2023-03-28 01:00:00+02:00,104.5,0.0,2568.25,2649.5,0.0,449.0,2719.75,1.0,349.0,461.75,722.0,10311.25,7543.75,1
2023-03-28 02:00:00+02:00,100.1,0.0,2494.0,2584.0,0.0,449.5,2383.75,1.0,351.25,462.5,540.75,9969.0,7265.25,2
2023-03-28 03:00:00+02:00,96.1,0.0,2504.25,2545.75,0.0,450.0,2000.5,1.0,352.75,472.25,439.75,9708.25,7220.75,3
2023-03-28 04:00:00+02:00,95.4,0.0,2674.75,2543.5,0.0,450.0,1876.5,1.0,354.0,495.5,379.0,9610.5,7139.75,4
2023-03-28 05:00:00+02:00,100.77,0.0,3458.0,2655.5,0.0,450.0,2394.75,1.0,354.5,501.75,404.25,9665.5,7207.75,5
2023-03-28 06:00:00+02:00,130.04,0.0,4727.5,2658.25,0.0,449.75,3221.0,1.0,347.75,558.0,381.0,10007.5,7587.75,6
2023-03-28 07:00:00+02:00,160.07,0.0,5261.25,2763.75,0.0,449.5,3495.0,7.75,335.5,535.75,357.25,10938.25,8577.5,7
2023-03-28 08:00:00+02:00,159.77,0.0,5005.5,2746.0,0.0,450.0,3708.75,62.25,327.5,760.0,348.25,12279.5,9307.75,8
2023-03-28 09:00:00+02:00,125.21,0.0,4116.25,2647.75,0.0,449.25,4075.0,152.25,323.25,1151.5,393.25,13265.5,9695.75,9
2023-03-28 10:00:00+02:00,104.28,0.0,2852.5,2573.5,0.0,453.0,4817.75,234.75,327.25,1323.0,455.0,13108.0,9484.25,10
2023-03-28 11:00:00+02:00,94.89,0.0,2427.5,2402.5,0.0,449.75,6009.25,209.5,326.5,1489.5,562.0,12412.75,9099.0,11
2023-03-28 12:00:00+02:00,91.3,0.0,2003.0,2306.5,0.0,449.0,6219.5,256.5,319.75,1484.0,679.25,11534.5,8484.25,12
2023-03-28 13:00:00+02:00,86.87,0.0,1845.75,2089.0,0.0,448.0,6342.0,238.75,309.75,1353.75,939.0,10447.75,7902.5,13
2023-03-28 14:00:00+02:00,90.0,0.0,1963.75,2088.0,0.0,448.0,6405.25,292.25,311.75,1453.75,1140.75,9768.75,7954.75,14
2023-03-28 15:00:00+02:00,94.32,0.0,2149.75,2296.75,0.0,448.0,6087.75,245.0,310.0,1772.25,1145.75,9865.75,8297.5,15
2023-03-28 16:00:00+02:00,96.08,0.0,2450.25,2426.75,0.0,448.0,5373.25,152.75,316.75,1687.5,1099.5,10239.75,8421.0,16
2023-03-28 17:00:00+02:00,108.59,0.0,3333.75,2726.5,0.0,448.25,5629.0,98.0,319.0,1845.0,1012.75,11898.5,9026.75,17
2023-03-28 18:00:00+02:00,136.87,0.0,4442.75,2879.25,0.0,448.0,5558.5,25.75,322.25,2048.25,1124.75,13011.0,9648.5,18
2023-03-28 19:00:00+02:00,160.98,0.0,5211.75,2922.0,0.0,448.0,5714.25,4.75,326.0,1652.75,1088.0,13663.75,10036.0,19
2023-03-28 20:00:00+02:00,135.94,0.0,5113.25,2931.0,0.0,448.25,6105.75,0.0,320.25,2010.25,867.0,13866.75,10202.5,20
2023-03-28 21:00:00+02:00,132.0,0.0,4859.75,2908.5,0.0,448.0,5821.5,0.0,322.25,2271.75,1030.5,13320.25,9994.25,21
2023-03-28 22:00:00+02:00,125.01,0.0,4022.0,2881.5,0.0,448.0,5258.75,0.0,322.0,2002.25,1279.5,12617.0,9553.25,22
2023-03-28 23:00:00+02:00,110.39,0.0,2936.0,2624.75,0.0,448.0,4764.5,0.0,325.5,1948.75,1288.5,11866.25,9028.75,23
2023-03-29 00:00:00+02:00,96.65,0.0,2707.5,2530.5,0.0,448.0,4154.25,0.0,323.75,2120.0,1342.5,10955.5,8903.75,0
2023-03-29 01:00:00+02:00,95.0,0.0,2801.25,2417.25,0.0,448.0,3873.0,0.0,321.5,1680.0,1318.0,11002.5,8399.25,1
2023-03-29 02:00:00+02:00,95.4,0.0,2784.0,2462.75,0.0,447.0,3504.25,0.0,333.0,1808.25,1126.75,10705.5,8124.25,2
2023-03-29 03:00:00+02:00,98.04,0.0,3066.25,2503.25,0.0,447.0,3005.5,0.0,341.5,1706.25,1019.75,10513.5,7967.75,3
2023-03-29 04:00:00+02:00,98.0,0.0,3137.75,2641.75,0.0,447.25,2830.75,0.0,327.75,1680.75,940.5,10587.0,7919.5,4
2023-03-29 05:00:00+02:00,99.2,0.0,3376.75,2706.75,0.0,447.0,2952.0,0.0,335.25,1600.25,798.75,10541.75,8087.0,5
2023-03-29 06:00:00+02:00,117.04,0.0,4535.5,2895.0,0.0,447.0,3681.75,0.0,334.75,1549.25,793.0,10885.0,8439.5,6
2023-03-29 07:00:00+02:00,144.13,0.0,5841.5,2891.5,0.0,447.0,4044.5,1.5,330.0,1480.0,715.25,11647.5,9026.25,7
2023-03-29 08:00:00+02:00,152.0,0.0,6274.75,2912.75,0.0,446.25,4432.0,16.25,312.5,1245.75,687.75,12659.75,9377.0,8
2023-03-29 09:00:00+02:00,144.17,0.0,6322.5,2890.25,0.0,446.25,5031.75,48.0,289.75,1219.75,658.25,12923.0,9248.0,9
2023-03-29 10:00:00+02:00,130.0,0.0,6035.5,2929.75,0.0,446.25,5357.75,84.75,329.5,1182.25,599.0,12185.75,8884.25,10
2023-03-29 11:00:00+02:00,119.0,0.0,5159.75,2915.25,0.0,446.25,5546.0,173.25,340.5,1021.75,616.25,11434.25,8361.0,11
2023-03-29 12:00:00+02:00,110.98,0.0,4404.75,2787.0,0.0,446.0,6423.25,166.5,336.0,1010.25,641.5,10645.0,8148.5,12
2023-03-29 13:00:00+02:00,105.6,0.0,4196.5,2535.25,0.0,446.0,6421.5,241.0,335.75,846.5,596.75,10160.25,7887.5,13
2023-03-29 14:00:00+02:00,101.55,0.0,4239.75,2494.0,0.0,446.0,6211.0,234.5,332.5,904.25,578.25,10336.0,8072.25,14
2023-03-29 15:00:00+02:00,104.94,0.0,4212.5,2746.5,0.0,446.0,5599.5,154.75,338.0,1038.25,627.25,10541.0,8115.25,15
2023-03-29 16:00:00+02:00,105.9,0.0,4251.5,2743.75,0.0,446.0,5317.0,138.0,339.0,1071.0,673.0,11106.0,8204.75,16
2023-03-29 17:00:00+02:00,125.79,0.0,5132.25,2674.25,0.0,446.0,5259.5,68.0,342.25,1184.25,678.75,12252.25,8924.5,17
2023-03-29 18:00:00+02:00,143.19,0.0,5769.75,2889.25,0.0,446.0,5531.75,18.75,342.75,1331.5,707.75,13505.75,9878.75,18
2023-03-29 19:00:00+02:00,149.83,0.0,5619.75,2999.5,0.0,446.0,5711.25,3.25,342.75,1307.25,847.25,14026.75,10085.5,19
2023-03-29 20:00:00+02:00,132.26,0.0,5297.75,2980.5,0.0,446.25,5800.75,0.0,342.25,1384.5,1078.25,13867.0,10210.0,20
2023-03-29 21:00:00+02:00,114.92,0.0,3842.25,2882.25,0.0,446.0,5396.0,0.0,350.0,1768.25,1356.5,13124.0,10111.5,21
2023-03-29 22:00:00+02:00,109.9,0.0,2348.25,2834.25,0.0,446.0,4313.75,0.0,352.0,2097.5,1576.0,12388.0,9728.5,22
2023-03-29 23:00:00+02:00,94.8,0.0,2080.25,2447.25,0.0,446.0,3930.75,0.0,354.5,2176.0,1747.0,11714.0,9273.75,23
2023-03-30 00:00:00+02:00,89.71,0.0,1255.75,2168.25,0.0,445.25,3435.75,0.0,351.75,2500.25,1914.75,10510.0,7772.0,0
2023-03-30 01:00:00+02:00,82.29,0.0,932.5,1808.0,0.0,445.0,3496.25,0.0,345.75,2516.5,1976.75,10393.75,8367.0,1
2023-03-30 02:00:00+02:00,80.78,0.0,916.75,1704.0,0.0,445.0,3677.25,0.0,339.75,2509.5,2019.25,9886.5,8155.5,2
2023-03-30 03:00:00+02:00,78.77,0.0,974.5,1701.75,0.0,445.5,3716.75,0.0,328.25,2558.75,2005.0,9739.75,8003.0,3
2023-03-30 04:00:00+02:00,77.91,0.0,970.0,1689.75,0.0,445.25,3806.5,0.0,327.75,2526.25,2131.75,9710.75,7894.25,4
2023-03-30 05:00:00+02:00,76.8,0.0,944.5,1724.75,0.0,445.75,3971.5,0.0,337.25,2543.5,2167.0,9736.0,7944.75,5
2023-03-30 06:00:00+02:00,88.64,0.0,1192.5,1986.25,0.0,446.0,4459.0,0.0,337.75,2547.25,2184.25,9887.25,8174.75,6
2023-03-30 07:00:00+02:00,118.88,0.0,1349.25,2414.75,0.0,446.0,5161.25,3.0,328.75,2536.5,2325.5,10703.75,8639.25,7
2023-03-30 08:00:00+02:00,129.3,0.0,1346.75,2725.0,0.0,446.0,5565.25,28.75,317.0,2533.25,2334.0,11846.0,8926.5,8
2023-03-30 09:00:00+02:00,110.0,0.0,1225.75,2400.0,0.0,445.25,6230.75,57.5,319.5,2545.5,2368.75,12540.0,8871.0,9
2023-03-30 10:00:00+02:00,90.66,0.0,1009.5,1804.0,0.0,445.0,6676.0,75.25,317.5,2563.0,2358.0,12239.5,8691.5,10
2023-03-30 11:00:00+02:00,79.93,0.0,759.5,1519.25,0.0,445.0,7115.0,184.75,316.25,2426.75,2240.75,11094.5,8325.25,11
2023-03-30 12:00:00+02:00,64.55,0.0,747.75,1558.0,0.0,445.0,7252.75,146.5,319.5,2118.75,2110.25,10085.5,7903.75,12
2023-03-30 13:00:00+02:00,25.31,0.0,866.25,1927.0,0.0,444.5,7419.25,171.75,311.25,2099.75,2308.0,9612.25,7943.0,13
2023-03-30 14:00:00+02:00,5.1,0.0,778.5,1929.5,0.0,444.0,7524.5,256.75,305.0,1978.5,2284.0,9280.0,7718.75,14
2023-03-30 15:00:00+02:00,8.53,0.0,722.0,1932.5,0.0,444.0,7151.25,193.25,311.5,1910.25,2098.5,9490.75,7951.0,15
2023-03-30 16:00:00+02:00,38.26,0.0,729.25,1903.5,0.0,444.0,6864.5,165.0,309.75,2222.25,2199.0,9937.25,7965.75,16
2023-03-30 17:00:00+02:00,72.44,0.0,747.5,1958.75,0.0,444.0,6574.25,110.75,313.25,2533.5,2440.0,11104.5,8346.25,17
2023-03-30 18:00:00+02:00,97.55,0.0,1085.75,2234.5,0.0,443.5,6443.0,44.75,318.25,2571.5,2438.0,12515.0,8941.5,18
2023-03-30 19:00:00+02:00,119.7,0.0,1336.75,2521.75,0.0,443.5,5912.75,8.0,316.0,2562.5,2288.25,13284.0,9410.75,19
2023-03-30 20:00:00+02:00,119.37,0.0,1329.5,2686.0,0.0,444.0,5599.25,0.0,325.0,2547.0,2274.0,13231.0,9352.0,20
2023-03-30 21:00:00+02:00,103.28,0.0,1314.25,2400.5,0.0,444.0,5265.0,0.0,336.25,2514.25,2167.25,12723.5,9337.25,21
2023-03-30 22:00:00+02:00,100.07,0.0,1314.75,2050.75,0.0,444.0,4864.5,0.0,337.25,2347.25,2119.0,11998.5,8937.0,22
2023-03-30 23:00:00+02:00,90.76,0.0,1286.0,1859.0,0.0,444.25,4275.75,0.0,344.0,1873.75,1986.0,11130.75,8446.0,23
2023-03-31 00:00:00+02:00,65.13,0.0,1169.25,1908.25,0.0,444.0,3556.5,0.0,340.5,1620.25,1839.0,10758.5,7313.25,0
2023-03-31 01:00:00+02:00,64.9,0.0,1037.0,1914.25,0.0,444.0,3144.0,0.0,336.5,1940.25,1635.75,10151.25,6970.5,1
2023-03-31 02:00:00+02:00,57.1,0.0,946.25,1897.0,0.0,444.0,2763.75,0.0,341.75,2378.75,1547.25,9779.75,6533.0,2
2023-03-31 03:00:00+02:00,48.62,0.0,990.0,1904.0,0.0,444.0,2663.25,0.0,341.0,2220.25,1463.5,9530.25,6515.25,3
2023-03-31 04:00:00+02:00,64.9,0.0,958.0,1981.0,0.0,444.0,2529.75,0.0,331.75,2204.5,1584.0,9435.75,6372.75,4
2023-03-31 05:00:00+02:00,73.96,0.0,1164.75,2187.25,0.0,444.0,2381.5,0.0,328.0,2252.75,1407.0,9513.75,6394.75,5
2023-03-31 06:00:00+02:00,109.22,0.0,1517.75,2605.25,0.0,444.0,3199.0,0.0,305.5,2105.5,1275.5,9765.75,6593.5,6
2023-03-31 07:00:00+02:00,121.37,0.0,1571.75,2883.0,0.0,444.0,3409.25,1.0,304.75,2223.5,1348.5,10520.75,7355.75,7
2023-03-31 08:00:00+02:00,124.55,0.0,1597.25,2946.25,0.0,444.0,3609.75,13.0,322.5,2152.75,1484.25,11431.75,7843.75,8
2023-03-31 09:00:00+02:00,132.0,0.0,1559.25,3006.5,0.0,444.0,4046.25,25.5,327.0,2110.5,1506.75,11653.25,7776.25,9
2023-03-31 10:00:00+02:00,105.18,0.0,1304.75,2782.25,0.0,444.0,4296.75,55.75,318.5,2182.75,1473.5,11089.75,7586.75,10
2023-03-31 11:00:00+02:00,105.68,0.0,1120.5,2318.75,0.0,444.0,3819.5,61.0,306.0,2193.5,1263.0,10113.0,7364.0,11
2023-03-31 12:00:00+02:00,89.47,0.0,1093.5,1958.25,0.0,444.0,4025.25,74.25,320.25,2012.75,1299.5,9587.75,7149.25,12
2023-03-31 13:00:00+02:00,76.94,0.0,1027.75,1829.0,0.0,442.0,3965.0,99.5,314.5,1730.25,1372.75,9378.5,6747.25,13
2023-03-31 14:00:00+02:00,81.3,0.0,1091.0,1810.0,0.0,436.25,4006.75,159.25,301.5,1838.75,1463.25,9401.5,6816.5,14
2023-03-31 15:00:00+02:00,78.17,0.0,1245.5,1940.75,0.0,437.0,4276.5,125.75,301.5,1961.25,1495.0,9724.5,6878.25,15
2023-03-31 16:00:00+02:00,77.64,0.0,1196.5,2221.75,0.0,436.0,4291.25,98.25,312.5,2028.75,1449.25,10379.25,7414.25,16
2023-03-31 17:00:00+02:00,99.05,0.0,1284.25,2430.75,0.0,436.25,4426.5,83.5,325.25,2023.25,1392.25,11438.75,7856.0,17
2023-03-31 18:00:00+02:00,112.61,0.0,1276.75,2699.5,0.0,436.0,4685.25,33.0,325.25,2038.75,1445.5,12526.25,8620.25,18
2023-03-31 19:00:00+02:00,114.53,0.0,1404.0,2878.0,0.0,436.0,4491.5,5.25,323.0,2003.25,1447.0,13043.25,9178.25,19
2023-03-31 20:00:00+02:00,109.67,0.0,1425.0,2755.25,0.0,436.0,4662.75,1.0,344.5,2005.75,1435.75,12909.5,9315.75,20
2023-03-31 21:00:00+02:00,98.83,0.0,1342.25,2516.25,0.0,436.0,4353.75,1.0,360.5,1878.25,1425.25,12452.5,8833.25,21
2023-03-31 22:00:00+02:00,86.73,0.0,1314.75,2188.75,0.0,437.0,3780.75,1.0,361.25,1552.5,1331.75,11753.75,8143.25,22
2023-03-31 23:00:00+02:00,80.0,0.0,1304.5,2044.0,0.0,436.5,3739.75,1.0,361.5,1022.0,1176.5,11131.25,7832.75,23
2023-04-01 00:00:00+02:00,82.19,0.0,925.75,1721.75,0.0,418.5,2364.75,0.0,350.75,1171.0,912.0,10881.5,6750.0,0
2023-04-01 01:00:00+02:00,63.9,0.0,863.5,1509.0,0.0,203.75,1981.5,0.0,356.75,1414.5,750.5,10508.0,6936.25,1
2023-04-01 02:00:00+02:00,53.84,0.0,810.5,1440.5,0.0,74.0,1807.25,0.0,362.75,1524.25,727.75,10211.0,6584.25,2
2023-04-01 03:00:00+02:00,53.99,0.0,786.0,1436.25,0.0,0.0,1776.25,0.0,351.75,1678.25,740.5,9981.5,6347.75,3
2023-04-01 04:00:00+02:00,55.01,0.0,813.25,1444.5,0.0,0.0,1869.5,0.0,352.0,1945.25,782.75,9855.25,6144.0,4
2023-04-01 05:00:00+02:00,70.0,0.0,823.0,1444.0,0.0,0.0,1999.0,0.0,343.75,2043.0,808.5,9823.0,6117.0,5
2023-04-01 06:00:00+02:00,80.58,0.0,891.75,1456.5,0.0,0.0,2165.0,0.0,354.75,2223.75,845.0,9911.25,6155.75,6
2023-04-01 07:00:00+02:00,85.0,0.0,947.75,1534.25,0.0,0.0,2442.0,2.25,353.0,2043.0,908.25,10140.25,6126.75,7
2023-04-01 08:00:00+02:00,90.0,0.0,917.75,1754.5,0.0,0.0,2944.5,28.25,351.75,1947.0,946.75,10414.25,6209.75,8
