time,temperature_2m,cloudcover,wind_speed_10m,shortwave_radiation,sunshine_duration,windgusts_10m
2022-01-17 12:00:00,7.3,100,18.8,139.0,3600.0,33.8
2022-01-17 13:00:00,8.3,27,16.3,113.0,729.55,33.5
2022-01-17 14:00:00,8.3,43,17.7,248.0,3600.0,31.3
2022-01-17 15:00:00,8.4,100,18.0,68.0,0.0,36.7
2022-01-17 16:00:00,8.5,86,17.7,77.0,0.0,32.4
2022-01-17 17:00:00,8.3,100,17.1,86.0,3600.0,31.3
2022-01-17 18:00:00,7.9,100,15.2,9.0,0.0,30.2
2022-01-17 19:00:00,7.4,49,13.6,0.0,0.0,26.6
2022-01-17 20:00:00,6.0,84,10.3,0.0,0.0,23.8
2022-01-17 21:00:00,6.2,100,8.9,0.0,0.0,17.3
2022-01-17 22:00:00,5.7,100,8.4,0.0,0.0,14.8
2022-01-17 23:00:00,5.5,8,7.7,0.0,0.0,14.0
2022-01-18 00:00:00,3.8,3,7.1,0.0,0.0,13.0
2022-01-18 01:00:00,3.5,10,7.5,0.0,0.0,12.6
2022-01-18 02:00:00,5.5,0,7.3,0.0,0.0,12.2
2022-01-18 03:00:00,5.1,100,8.6,0.0,0.0,14.0
2022-01-18 04:00:00,5.5,100,8.0,0.0,0.0,15.1
2022-01-18 05:00:00,5.4,100,6.9,0.0,0.0,13.3
2022-01-18 06:00:00,5.4,100,6.1,0.0,0.0,11.9
2022-01-18 07:00:00,5.4,100,5.4,0.0,0.0,10.1
2022-01-18 08:00:00,5.5,100,5.2,0.0,0.0,9.0
2022-01-18 09:00:00,5.2,100,6.3,0.0,0.0,10.4
2022-01-18 10:00:00,5.4,100,6.8,1.0,0.0,11.5
2022-01-18 11:00:00,6.0,100,8.2,29.0,0.0,13.0
2022-01-18 12:00:00,6.6,100,7.9,67.0,0.0,14.8
2022-01-18 13:00:00,7.5,96,12.5,125.0,700.55,23.4
2022-01-18 14:00:00,7.0,100,11.0,141.0,1134.88,24.1
2022-01-18 15:00:00,7.5,100,11.0,104.0,0.0,20.9
2022-01-18 16:00:00,7.6,100,9.7,84.0,0.0,20.9
2022-01-18 17:00:00,7.3,100,6.9,53.0,0.0,19.1
2022-01-18 18:00:00,6.5,100,4.6,15.0,0.0,11.9
2022-01-18 19:00:00,6.0,100,5.6,0.0,0.0,9.0
2022-01-18 20:00:00,5.9,100,6.6,0.0,0.0,11.2
2022-01-18 21:00:00,5.5,100,5.7,0.0,0.0,11.2
2022-01-18 22:00:00,5.5,100,3.1,0.0,0.0,9.7
2022-01-18 23:00:00,4.9,100,3.6,0.0,0.0,6.1
2022-01-19 00:00:00,5.1,100,6.3,0.0,0.0,11.2
2022-01-19 01:00:00,4.7,98,3.3,0.0,0.0,10.8
2022-01-19 02:00:00,4.0,4,3.1,0.0,0.0,5.8
2022-01-19 03:00:00,1.3,3,7.2,0.0,0.0,7.9
2022-01-19 04:00:00,0.7,61,7.1,0.0,0.0,11.9
2022-01-19 05:00:00,1.1,100,8.7,0.0,0.0,15.1
2022-01-19 06:00:00,1.0,100,9.4,0.0,0.0,15.8
2022-01-19 07:00:00,1.1,100,9.5,0.0,0.0,18.4
2022-01-19 08:00:00,1.6,100,10.2,0.0,0.0,19.8
2022-01-19 09:00:00,2.5,100,12.2,0.0,0.0,23.4
2022-01-19 10:00:00,3.3,100,15.5,1.0,0.0,28.1
2022-01-19 11:00:00,3.5,100,14.3,12.0,0.0,28.1
2022-01-19 12:00:00,3.6,100,15.2,40.0,0.0,27.7
2022-01-19 13:00:00,3.9,100,17.4,58.0,0.0,30.6
2022-01-19 14:00:00,4.9,100,21.4,59.0,0.0,31.7
2022-01-19 15:00:00,5.4,100,22.7,143.0,346.35,40.7
2022-01-19 16:00:00,5.5,100,19.3,37.0,0.0,41.0
2022-01-19 17:00:00,6.2,100,19.3,28.0,0.0,34.2
2022-01-19 18:00:00,6.4,100,17.4,3.0,0.0,34.2
2022-01-19 19:00:00,7.2,42,19.6,0.0,0.0,32.8
2022-01-19 20:00:00,6.1,25,17.4,0.0,0.0,34.2
2022-01-19 21:00:00,5.8,15,18.6,0.0,0.0,31.7
2022-01-19 22:00:00,5.3,25,19.6,0.0,0.0,34.2
2022-01-19 23:00:00,5.0,10,17.8,0.0,0.0,34.2
2022-01-20 00:00:00,4.6,12,16.1,0.0,0.0,31.0
2022-01-20 01:00:00,4.4,31,16.0,0.0,0.0,27.7
2022-01-20 02:00:00,4.4,33,17.1,0.0,0.0,30.2
2022-01-20 03:00:00,4.9,92,19.5,0.0,0.0,33.8
2022-01-20 04:00:00,5.2,33,19.1,0.0,0.0,33.8
2022-01-20 05:00:00,4.6,98,21.3,0.0,0.0,36.7
2022-01-20 06:00:00,4.7,46,20.5,0.0,0.0,39.2
2022-01-20 07:00:00,4.1,50,19.2,0.0,0.0,35.6
2022-01-20 08:00:00,3.7,79,21.7,0.0,0.0,37.8
2022-01-20 09:00:00,3.6,36,20.1,0.0,0.0,38.5
2022-01-20 10:00:00,3.0,32,18.5,2.0,0.0,35.3
2022-01-20 11:00:00,3.6,34,16.9,57.0,2616.95,32.8
2022-01-20 12:00:00,4.3,30,16.3,138.0,3600.0,31.7
2022-01-20 13:00:00,4.8,20,22.5,207.0,3600.0,40.3
2022-01-20 14:00:00,4.4,56,22.1,242.0,3600.0,51.5
2022-01-20 15:00:00,5.4,100,25.9,170.0,3600.0,44.6
2022-01-20 16:00:00,4.7,100,23.4,53.0,0.0,47.9
2022-01-20 17:00:00,4.4,69,19.8,42.0,0.0,41.0
2022-01-20 18:00:00,3.7,98,20.0,26.0,534.73,36.0
2022-01-20 19:00:00,3.7,68,18.5,0.0,0.0,35.6
2022-01-20 20:00:00,3.1,5,18.4,0.0,0.0,35.3
2022-01-20 21:00:00,2.3,33,15.3,0.0,0.0,31.7
2022-01-20 22:00:00,2.3,32,14.8,0.0,0.0,27.4
2022-01-20 23:00:00,2.3,27,15.2,0.0,0.0,26.3
2022-01-21 00:00:00,2.2,24,14.7,0.0,0.0,26.3
2022-01-21 01:00:00,2.0,55,12.7,0.0,0.0,24.8
2022-01-21 02:00:00,1.9,58,13.2,0.0,0.0,22.0
2022-01-21 03:00:00,1.9,41,11.5,0.0,0.0,22.7
2022-01-21 04:00:00,1.4,71,11.3,0.0,0.0,19.4
2022-01-21 05:00:00,2.2,60,12.0,0.0,0.0,21.6
2022-01-21 06:00:00,2.2,58,10.0,0.0,0.0,20.2
2022-01-21 07:00:00,1.6,42,11.0,0.0,0.0,17.6
2022-01-21 08:00:00,2.3,50,12.0,0.0,0.0,20.9
2022-01-21 09:00:00,2.4,4,11.3,0.0,0.0,20.5
2022-01-21 10:00:00,2.6,100,12.3,3.0,0.0,20.5
2022-01-21 11:00:00,4.7,100,11.5,22.0,0.0,21.6
2022-01-21 12:00:00,5.9,100,17.1,48.0,0.0,29.5
2022-01-21 13:00:00,6.1,100,17.8,44.0,0.0,31.3
2022-01-21 14:00:00,5.6,100,12.6,61.0,0.0,33.1
2022-01-21 15:00:00,5.8,100,12.7,30.0,0.0,23.0
2022-01-21 16:00:00,6.4,100,14.7,69.0,0.0,25.6
2022-01-21 17:00:00,6.2,85,14.7,40.0,0.0,27.4
2022-01-21 18:00:00,5.1,41,13.7,27.0,0.0,26.3
2022-01-21 19:00:00,3.9,43,13.4,0.0,0.0,24.1
2022-01-21 20:00:00,3.4,9,14.3,0.0,0.0,24.5
2022-01-21 21:00:00,3.2,58,13.3,0.0,0.0,24.5
2022-01-21 22:00:00,3.7,100,13.4,0.0,0.0,23.4
2022-01-21 23:00:00,4.8,91,14.2,0.0,0.0,24.5
2022-01-22 00:00:00,5.0,100,13.8,0.0,0.0,24.8
2022-01-22 01:00:00,5.5,100,13.6,0.0,0.0,24.1
2022-01-22 02:00:00,5.2,100,13.2,0.0,0.0,24.1
2022-01-22 03:00:00,5.4,92,13.8,0.0,0.0,23.8
2022-01-22 04:00:00,5.4,82,13.2,0.0,0.0,23.8
2022-01-22 05:00:00,4.9,67,11.7,0.0,0.0,22.7
2022-01-22 06:00:00,4.7,25,10.2,0.0,0.0,20.2
2022-01-22 07:00:00,4.2,91,9.4,0.0,0.0,17.6
2022-01-22 08:00:00,5.4,100,11.1,0.0,0.0,18.4
2022-01-22 09:00:00,5.8,100,11.5,0.0,0.0,19.4
2022-01-22 10:00:00,5.9,100,11.4,2.0,0.0,19.8
2022-01-22 11:00:00,6.1,100,11.8,47.0,577.47,19.8
2022-01-22 12:00:00,6.8,100,12.6,101.0,377.67,22.0
2022-01-22 13:00:00,7.4,100,15.2,103.0,41.27,28.1
2022-01-22 14:00:00,6.8,100,16.7,89.0,0.0,28.1
2022-01-22 15:00:00,6.9,100,16.8,89.0,0.0,31.0
2022-01-22 16:00:00,6.9,100,14.2,64.0,0.0,31.3
2022-01-22 17:00:00,6.6,100,11.3,42.0,0.0,24.8
2022-01-22 18:00:00,6.2,100,11.5,13.0,0.0,20.2
2022-01-22 19:00:00,5.9,89,11.7,0.0,0.0,20.5
2022-01-22 20:00:00,5.3,100,9.9,0.0,0.0,20.2
2022-01-22 21:00:00,5.6,100,9.4,0.0,0.0,18.0
2022-01-22 22:00:00,5.6,100,8.8,0.0,0.0,15.8
2022-01-22 23:00:00,5.5,100,7.8,0.0,0.0,14.8
2022-01-23 00:00:00,5.7,100,8.0,0.0,0.0,13.7
2022-01-23 01:00:00,5.8,100,7.0,0.0,0.0,13.3
2022-01-23 02:00:00,5.3,100,6.6,0.0,0.0,11.5
2022-01-23 03:00:00,5.4,100,6.6,0.0,0.0,11.9
2022-01-23 04:00:00,5.3,100,6.2,0.0,0.0,11.2
2022-01-23 05:00:00,5.3,100,6.9,0.0,0.0,11.5
2022-01-23 06:00:00,5.3,100,5.4,0.0,0.0,11.2
2022-01-23 07:00:00,5.1,100,4.2,0.0,0.0,8.6
2022-01-23 08:00:00,4.6,100,3.9,0.0,0.0,7.2
2022-01-23 09:00:00,4.6,100,4.1,0.0,0.0,6.8
2022-01-23 10:00:00,4.6,100,3.6,2.0,0.0,6.5
2022-01-23 11:00:00,5.2,100,5.4,22.0,0.0,9.4
2022-01-23 12:00:00,5.9,100,5.6,67.0,1058.76,11.5
2022-01-23 13:00:00,6.4,100,4.4,110.0,2050.68,11.5
2022-01-23 14:00:00,6.3,100,6.5,108.0,0.0,11.9
2022-01-23 15:00:00,6.5,100,7.6,61.0,0.0,15.1
2022-01-23 16:00:00,6.4,100,6.4,38.0,0.0,15.1
2022-01-23 17:00:00,6.3,100,4.7,33.0,0.0,11.9
2022-01-23 18:00:00,5.9,100,4.4,12.0,0.0,8.3
2022-01-23 19:00:00,5.6,100,4.9,0.0,0.0,8.3
2022-01-23 20:00:00,5.4,100,4.9,0.0,0.0,7.9
2022-01-23 21:00:00,5.2,100,6.5,0.0,0.0,10.8
2022-01-23 22:00:00,5.1,100,6.5,0.0,0.0,11.5
2022-01-23 23:00:00,4.9,100,5.8,0.0,0.0,10.8
2022-01-24 00:00:00,4.6,100,5.8,0.0,0.0,9.7
2022-01-24 01:00:00,4.6,92,4.8,0.0,0.0,9.7
2022-01-24 02:00:00,3.9,74,5.3,0.0,0.0,7.9
2022-01-24 03:00:00,4.9,100,4.6,0.0,0.0,9.4
2022-01-24 04:00:00,5.0,100,5.0,0.0,0.0,8.6
2022-01-24 05:00:00,4.7,98,5.9,0.0,0.0,9.7
2022-01-24 06:00:00,3.8,94,6.7,0.0,0.0,10.8
2022-01-24 07:00:00,2.7,23,8.2,0.0,0.0,13.7
2022-01-24 08:00:00,1.4,10,7.4,0.0,0.0,13.7
2022-01-24 09:00:00,0.2,3,5.5,0.0,0.0,12.2
2022-01-24 10:00:00,-0.5,0,5.8,4.0,0.0,10.1
2022-01-24 11:00:00,1.4,0,6.2,75.0,2949.92,11.5
2022-01-24 12:00:00,3.0,2,3.9,175.0,3600.0,11.5
2022-01-24 13:00:00,4.4,4,3.8,254.0,3600.0,11.9
2022-01-24 14:00:00,5.4,0,2.8,293.0,3600.0,11.9
2022-01-24 15:00:00,5.8,62,3.7,259.0,3600.0,11.2
2022-01-24 16:00:00,5.7,95,4.2,172.0,3600.0,11.5
2022-01-24 17:00:00,5.4,100,5.1,104.0,3307.94,10.8
2022-01-24 18:00:00,4.5,100,4.0,32.0,103.3,10.4
2022-01-24 19:00:00,3.7,100,4.7,0.0,0.0,6.8
2022-01-24 20:00:00,3.7,100,3.5,0.0,0.0,6.1
2022-01-24 21:00:00,2.6,85,4.7,0.0,0.0,7.9
2022-01-24 22:00:00,1.3,100,6.6,0.0,0.0,9.0
2022-01-24 23:00:00,1.5,93,4.9,0.0,0.0,8.6
2022-01-25 00:00:00,1.6,97,5.0,0.0,0.0,7.9
2022-01-25 01:00:00,1.4,99,5.3,0.0,0.0,8.3
2022-01-25 02:00:00,2.8,100,4.6,0.0,0.0,9.7
2022-01-25 03:00:00,3.2,100,5.7,0.0,0.0,9.7
2022-01-25 04:00:00,3.0,100,5.7,0.0,0.0,9.7
2022-01-25 05:00:00,2.5,62,3.4,0.0,0.0,9.4
2022-01-25 06:00:00,0.9,45,5.8,0.0,0.0,8.3
2022-01-25 07:00:00,0.7,55,4.3,0.0,0.0,7.2
2022-01-25 08:00:00,-0.4,80,5.8,0.0,0.0,7.2
2022-01-25 09:00:00,-0.7,100,2.5,0.0,0.0,7.2
2022-01-25 10:00:00,-0.4,100,1.0,3.0,0.0,7.2
2022-01-25 11:00:00,0.5,100,1.1,42.0,0.0,7.2
2022-01-25 12:00:00,2.2,100,1.8,108.0,137.67,9.4
2022-01-25 13:00:00,3.1,100,1.0,149.0,701.48,9.0
2022-01-25 14:00:00,3.5,100,4.1,161.0,64.05,10.4
2022-01-25 15:00:00,3.8,100,3.5,126.0,0.0,11.5
2022-01-25 16:00:00,3.8,100,3.4,104.0,0.0,10.8
2022-01-25 17:00:00,3.8,100,2.1,76.0,229.96,9.7
2022-01-25 18:00:00,3.3,100,1.6,24.0,0.0,6.5
2022-01-25 19:00:00,3.1,100,4.7,0.0,0.0,7.2
2022-01-25 20:00:00,2.7,100,5.1,0.0,0.0,9.0
2022-01-25 21:00:00,2.5,100,5.2,0.0,0.0,8.6
2022-01-25 22:00:00,2.6,100,5.8,0.0,0.0,10.1
2022-01-25 23:00:00,2.4,100,5.4,0.0,0.0,9.7
2022-01-26 00:00:00,2.3,100,4.3,0.0,0.0,9.0
2022-01-26 01:00:00,1.7,96,4.1,0.0,0.0,7.6
2022-01-26 02:00:00,2.2,100,5.6,0.0,0.0,6.1
2022-01-26 03:00:00,2.2,100,5.4,0.0,0.0,10.1
2022-01-26 04:00:00,2.1,100,7.4,0.0,0.0,12.2
2022-01-26 05:00:00,2.2,100,9.5,0.0,0.0,15.8
2022-01-26 06:00:00,2.5,100,11.2,0.0,0.0,19.4
2022-01-26 07:00:00,2.7,100,13.8,0.0,0.0,23.8
2022-01-26 08:00:00,2.6,100,16.4,0.0,0.0,28.8
2022-01-26 09:00:00,2.8,100,14.9,0.0,0.0,28.4
2022-01-26 10:00:00,3.0,100,12.6,2.0,0.0,25.9
2022-01-26 11:00:00,3.3,100,11.8,27.0,0.0,22.0
2022-01-26 12:00:00,3.8,100,12.4,67.0,0.0,23.4
2022-01-26 13:00:00,4.6,100,18.4,99.0,0.0,33.5
2022-01-26 14:00:00,5.6,100,18.4,121.0,0.0,34.2
2022-01-26 15:00:00,6.0,100,19.1,109.0,0.0,35.6
2022-01-26 16:00:00,6.2,100,14.1,69.0,0.0,33.8
2022-01-26 17:00:00,6.1,100,12.1,36.0,0.0,25.2
2022-01-26 18:00:00,5.9,100,14.3,18.0,0.0,24.5
2022-01-26 19:00:00,5.6,100,16.9,0.0,0.0,29.2
2022-01-26 20:00:00,5.4,100,18.7,0.0,0.0,32.4
2022-01-26 21:00:00,5.0,100,19.3,0.0,0.0,33.5
2022-01-26 22:00:00,4.2,100,20.2,0.0,0.0,35.3
2022-01-26 23:00:00,3.9,77,20.8,0.0,0.0,37.1
2022-01-27 00:00:00,3.2,100,20.1,0.0,0.0,36.7
2022-01-27 01:00:00,4.1,100,21.5,0.0,0.0,37.4
2022-01-27 02:00:00,2.9,100,22.7,0.0,0.0,39.6
2022-01-27 03:00:00,4.0,100,23.5,0.0,0.0,41.8
2022-01-27 04:00:00,4.5,97,24.3,0.0,0.0,42.8
2022-01-27 05:00:00,4.1,84,24.3,0.0,0.0,43.2
2022-01-27 06:00:00,4.1,100,25.0,0.0,0.0,43.9
2022-01-27 07:00:00,5.2,100,24.4,0.0,0.0,44.3
2022-01-27 08:00:00,6.5,100,24.8,0.0,0.0,43.9
2022-01-27 09:00:00,7.0,100,25.2,0.0,0.0,45.0
2022-01-27 10:00:00,6.7,100,24.7,1.0,0.0,45.0
2022-01-27 11:00:00,7.0,100,25.4,8.0,0.0,45.4
2022-01-27 12:00:00,7.6,100,22.5,41.0,0.0,45.0
2022-01-27 13:00:00,8.1,100,24.2,59.0,0.0,42.5
2022-01-27 14:00:00,7.7,100,23.1,107.0,0.0,43.2
2022-01-27 15:00:00,8.5,100,24.8,71.0,0.0,44.6
2022-01-27 16:00:00,8.8,72,25.6,65.0,0.0,47.9
2022-01-27 17:00:00,8.5,20,25.1,99.0,2683.18,45.7
2022-01-27 18:00:00,7.5,30,23.5,49.0,2320.79,44.6
2022-01-27 19:00:00,6.9,25,23.7,1.0,0.0,41.4
2022-01-27 20:00:00,6.4,24,22.3,0.0,0.0,41.4
2022-01-27 21:00:00,6.3,26,22.3,0.0,0.0,41.4
2022-01-27 22:00:00,6.1,8,22.0,0.0,0.0,41.8
2022-01-27 23:00:00,5.8,8,20.9,0.0,0.0,38.5
2022-01-28 00:00:00,5.7,3,20.2,0.0,0.0,36.7
2022-01-28 01:00:00,5.4,5,19.6,0.0,0.0,34.9
2022-01-28 02:00:00,5.2,3,21.0,0.0,0.0,34.9
2022-01-28 03:00:00,5.2,95,19.5,0.0,0.0,37.1
2022-01-28 04:00:00,5.4,74,18.8,0.0,0.0,34.2
2022-01-28 05:00:00,5.2,30,19.0,0.0,0.0,33.1
2022-01-28 06:00:00,5.0,6,18.4,0.0,0.0,32.8
2022-01-28 07:00:00,4.6,23,17.4,0.0,0.0,32.4
2022-01-28 08:00:00,4.0,58,13.6,0.0,0.0,29.9
2022-01-28 09:00:00,3.3,70,10.4,0.0,0.0,23.4
2022-01-28 10:00:00,3.0,96,8.8,7.0,0.0,17.3
2022-01-28 11:00:00,4.5,92,10.1,87.0,3329.58,16.2
2022-01-28 12:00:00,6.2,38,9.1,186.0,3600.0,17.3
2022-01-28 13:00:00,7.5,67,9.5,261.0,3600.0,19.4
2022-01-28 14:00:00,7.7,72,11.1,295.0,3600.0,23.0
2022-01-28 15:00:00,8.2,100,13.7,274.0,3600.0,26.3
2022-01-28 16:00:00,8.4,100,15.0,161.0,3600.0,27.4
2022-01-28 17:00:00,7.8,100,14.1,67.0,0.0,27.4
2022-01-28 18:00:00,7.1,100,13.9,29.0,0.0,24.8
2022-01-28 19:00:00,6.3,100,15.8,1.0,0.0,27.4
2022-01-28 20:00:00,6.3,100,17.9,0.0,0.0,31.3
2022-01-28 21:00:00,5.8,100,18.8,0.0,0.0,32.8
2022-01-28 22:00:00,5.9,100,20.4,0.0,0.0,35.6
2022-01-28 23:00:00,6.1,100,21.9,0.0,0.0,38.2
2022-01-29 00:00:00,6.6,100,23.3,0.0,0.0,41.4
2022-01-29 01:00:00,6.5,100,23.3,0.0,0.0,41.8
2022-01-29 02:00:00,6.5,100,22.8,0.0,0.0,41.0
2022-01-29 03:00:00,6.7,100,21.6,0.0,0.0,40.3
2022-01-29 04:00:00,7.0,100,21.6,0.0,0.0,38.9
2022-01-29 05:00:00,7.5,100,22.1,0.0,0.0,38.9
2022-01-29 06:00:00,7.8,100,22.2,0.0,0.0,39.6
2022-01-29 07:00:00,8.1,100,23.7,0.0,0.0,41.8
2022-01-29 08:00:00,8.6,100,24.3,0.0,0.0,42.8
2022-01-29 09:00:00,8.9,100,24.0,0.0,0.0,43.2
2022-01-29 10:00:00,8.9,100,25.5,2.0,0.0,45.4
2022-01-29 11:00:00,9.4,100,25.9,21.0,0.0,45.7
2022-01-29 12:00:00,9.9,100,27.6,42.0,0.0,49.7
2022-01-29 13:00:00,10.5,48,31.6,113.0,0.0,55.8
2022-01-29 14:00:00,10.3,84,36.7,254.0,3600.0,64.8
2022-01-29 15:00:00,10.1,71,33.8,199.0,3600.0,67.0
2022-01-29 16:00:00,10.3,100,30.5,171.0,3600.0,68.0
2022-01-29 17:00:00,10.5,81,35.0,78.0,0.0,60.1
2022-01-29 18:00:00,10.8,37,33.6,57.0,2565.73,64.8
2022-01-29 19:00:00,10.8,100,31.6,2.0,0.0,59.8
2022-01-29 20:00:00,10.1,93,31.6,0.0,0.0,56.2
2022-01-29 21:00:00,9.2,73,30.3,0.0,0.0,56.2
2022-01-29 22:00:00,8.7,42,29.6,0.0,0.0,53.6
2022-01-29 23:00:00,8.1,26,28.4,0.0,0.0,53.3
2022-01-30 00:00:00,7.6,2,26.6,0.0,0.0,50.4
2022-01-30 01:00:00,6.9,0,25.7,0.0,0.0,47.5
2022-01-30 02:00:00,6.1,0,25.5,0.0,0.0,45.7
2022-01-30 03:00:00,6.0,35,24.8,0.0,0.0,45.7
2022-01-30 04:00:00,5.7,93,22.5,0.0,0.0,43.9
2022-01-30 05:00:00,5.5,10,22.5,0.0,0.0,41.8
2022-01-30 06:00:00,5.5,20,21.4,0.0,0.0,40.3
2022-01-30 07:00:00,5.5,25,18.8,0.0,0.0,37.8
2022-01-30 08:00:00,5.4,12,18.4,0.0,0.0,33.5
2022-01-30 09:00:00,4.9,9,17.0,0.0,0.0,32.4
2022-01-30 10:00:00,4.7,17,15.5,9.0,0.0,29.2
2022-01-30 11:00:00,5.9,17,16.4,90.0,3534.79,28.4
2022-01-30 12:00:00,7.1,1,14.2,200.0,3600.0,28.8
2022-01-30 13:00:00,7.9,14,19.1,282.0,3600.0,36.4
2022-01-30 14:00:00,7.5,37,16.0,301.0,3600.0,36.0
2022-01-30 15:00:00,7.2,98,14.6,151.0,0.0,29.5
2022-01-30 16:00:00,7.2,87,14.2,180.0,3600.0,27.4
2022-01-30 17:00:00,6.6,76,12.2,143.0,3600.0,28.1
2022-01-30 18:00:00,5.1,59,7.6,62.0,2689.39,22.0
2022-01-30 19:00:00,3.0,100,7.0,2.0,0.0,13.0
2022-01-30 20:00:00,4.5,100,12.6,0.0,0.0,20.9
2022-01-30 21:00:00,4.7,100,15.5,0.0,0.0,27.0
2022-01-30 22:00:00,4.5,100,16.3,0.0,0.0,28.8
2022-01-30 23:00:00,4.2,100,18.1,0.0,0.0,32.0
2022-01-31 00:00:00,4.4,100,20.4,0.0,0.0,35.6
2022-01-31 01:00:00,4.2,42,24.2,0.0,0.0,42.5
2022-01-31 02:00:00,4.8,100,26.2,0.0,0.0,43.2
2022-01-31 03:00:00,5.0,100,27.2,0.0,0.0,52.9
2022-01-31 04:00:00,4.8,100,30.2,0.0,0.0,65.5
2022-01-31 05:00:00,6.5,70,34.1,0.0,0.0,60.5
2022-01-31 06:00:00,5.9,78,32.7,0.0,0.0,63.4
2022-01-31 07:00:00,4.9,100,35.2,0.0,0.0,61.9
2022-01-31 08:00:00,4.9,100,36.1,0.0,0.0,64.8
2022-01-31 09:00:00,5.2,100,42.8,0.0,0.0,76.3
2022-01-31 10:00:00,5.4,100,44.6,2.0,0.0,80.3
2022-01-31 11:00:00,5.6,100,45.2,21.0,0.0,80.3
2022-01-31 12:00:00,5.9,100,40.3,48.0,0.0,80.6
2022-01-31 13:00:00,6.2,100,40.8,53.0,0.0,72.7
2022-01-31 14:00:00,6.1,100,38.4,37.0,0.0,72.4
2022-01-31 15:00:00,6.0,100,41.5,31.0,0.0,76.7
2022-01-31 16:00:00,6.5,100,36.4,84.0,505.79,73.1
2022-01-31 17:00:00,6.6,100,37.0,57.0,0.0,65.9
2022-01-31 18:00:00,6.5,100,35.1,18.0,0.0,66.2
2022-01-31 19:00:00,6.0,56,33.0,1.0,0.0,61.9
2022-01-31 20:00:00,5.7,75,29.5,0.0,0.0,59.0
2022-01-31 21:00:00,5.4,54,28.4,0.0,0.0,52.6
2022-01-31 22:00:00,5.3,77,26.5,0.0,0.0,50.8
2022-01-31 23:00:00,5.2,38,23.7,0.0,0.0,47.2
2022-02-01 00:00:00,4.3,67,20.2,0.0,0.0,42.1
2022-02-01 01:00:00,3.8,100,16.0,0.0,0.0,35.3
2022-02-01 02:00:00,3.2,100,14.7,0.0,0.0,27.7
2022-02-01 03:00:00,3.3,100,14.0,0.0,0.0,25.2
2022-02-01 04:00:00,3.7,100,14.4,0.0,0.0,25.6
2022-02-01 05:00:00,4.4,100,13.7,0.0,0.0,25.2
2022-02-01 06:00:00,4.6,100,17.7,0.0,0.0,30.2
2022-02-01 07:00:00,4.7,100,18.4,0.0,0.0,32.4
2022-02-01 08:00:00,5.0,100,18.6,0.0,0.0,32.0
2022-02-01 09:00:00,5.6,100,20.5,0.0,0.0,36.0
2022-02-01 10:00:00,6.2,100,23.2,1.0,0.0,40.7
2022-02-01 11:00:00,6.5,100,24.5,8.0,0.0,43.2
2022-02-01 12:00:00,7.0,100,25.7,27.0,0.0,45.4
2022-02-01 13:00:00,7.7,100,27.0,33.0,0.0,47.2
2022-02-01 14:00:00,7.5,100,29.2,39.0,0.0,51.1
2022-02-01 15:00:00,8.2,100,30.5,34.0,0.0,54.4
2022-02-01 16:00:00,8.7,100,30.7,30.0,0.0,54.7
2022-02-01 17:00:00,9.0,100,28.6,27.0,0.0,54.4
2022-02-01 18:00:00,9.1,100,29.3,45.0,0.0,51.5
2022-02-01 19:00:00,8.5,100,28.4,3.0,0.0,51.8
2022-02-01 20:00:00,9.0,87,28.3,0.0,0.0,50.4
2022-02-01 21:00:00,8.6,100,27.1,0.0,0.0,50.4
2022-02-01 22:00:00,8.7,100,27.7,0.0,0.0,49.0
2022-02-01 23:00:00,8.7,100,28.8,0.0,0.0,51.5
2022-02-02 00:00:00,8.4,100,27.0,0.0,0.0,51.1
2022-02-02 01:00:00,8.3,100,26.6,0.0,0.0,47.9
2022-02-02 02:00:00,8.3,100,25.8,0.0,0.0,46.8
2022-02-02 03:00:00,8.3,100,26.1,0.0,0.0,46.1
2022-02-02 04:00:00,7.6,99,25.1,0.0,0.0,46.1
2022-02-02 05:00:00,7.6,81,24.5,0.0,0.0,44.3
2022-02-02 06:00:00,7.5,100,23.6,0.0,0.0,43.2
2022-02-02 07:00:00,7.7,100,22.3,0.0,0.0,41.8
2022-02-02 08:00:00,7.6,100,19.5,0.0,0.0,39.2
2022-02-02 09:00:00,7.2,100,15.3,0.0,0.0,34.2
2022-02-02 10:00:00,7.2,73,14.3,5.0,0.0,26.6
2022-02-02 11:00:00,7.6,38,14.5,80.0,3417.3,25.2
2022-02-02 12:00:00,8.5,45,18.4,184.0,3600.0,32.4
2022-02-02 13:00:00,8.9,99,21.0,191.0,3600.0,36.7
2022-02-02 14:00:00,8.9,53,18.3,111.0,0.0,37.1
2022-02-02 15:00:00,8.8,99,14.4,174.0,3600.0,33.1
2022-02-02 16:00:00,9.0,97,10.5,163.0,1405.92,26.6
2022-02-02 17:00:00,8.5,100,10.2,100.0,564.38,20.2
2022-02-02 18:00:00,7.8,100,9.8,24.0,0.0,18.0
2022-02-02 19:00:00,7.3,100,9.2,1.0,0.0,16.9
2022-02-02 20:00:00,7.2,100,8.4,0.0,0.0,15.8
2022-02-02 21:00:00,6.9,100,11.2,0.0,0.0,18.7
2022-02-02 22:00:00,7.6,100,13.3,0.0,0.0,22.7
2022-02-02 23:00:00,7.9,100,13.3,0.0,0.0,22.7
2022-02-03 00:00:00,8.3,100,15.9,0.0,0.0,27.0
