# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 260         5.180       52.100      1.90        De Bilt     
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# T10N      : Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur / Minimum temperature (in 0.1 degrees Celsius) at 0.1 m in the preceding 6-hour period
# TD        : Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Dew point temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# DR        : Duur van de neerslag (in 0.1 uur) per uurvak / Precipitation duration (in 0.1 hour) during the hourly division
# RH        : Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Hourly precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# DD        : Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord; 90=oost; 180=zuid; 270=west; 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Mean wind direction (in degrees) during the 10-minute period preceding the time of observation (360=north; 90=east; 180=south; 270=west; 0=calm 990=variable)
# FH        : Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Hourly mean wind speed (in 0.1 m/s)
# FF        : Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur / Mean wind speed (in 0.1 m/s) during the 10-minute period preceding the time of observation
# FX        : Hoogste windstoot (in 0.1 m/s) over het afgelopen uurvak / Maximum wind gust (in 0.1 m/s) during the hourly division
# SQ        : Duur van de zonneschijn (in 0.1 uren) per uurvak; berekend uit globale straling  (-1 for <0.05 uur) / Sunshine duration (in 0.1 hour) during the hourly division; calculated from global radiation (-1 for <0.05 hour)
# Q         : Globale straling (in J/cm2) per uurvak / Global radiation (in J/cm2) during the hourly division
# STN,YYYYMMDD,   HH,    T, T10N,   TD,   DR,   RH,   DD,   FH,   FF,   FX,   SQ,    Q
  260,20210111,    7,   38,     ,   26,    0,    0,  200,   60,   60,  110,    0,    0
  260,20210111,    8,   38,     ,   24,    0,    0,  210,   50,   60,  100,    0,    0
  260,20210111,    9,   40,     ,   24,    0,    0,  210,   50,   50,  100,    0,    1
  260,20210111,   10,   44,     ,   26,    0,    0,  220,   50,   50,   90,    0,    5
  260,20210111,   11,   47,     ,   26,    0,    0,  210,   60,   50,  100,    0,    6
  260,20210111,   12,   49,   35,   27,    0,    0,  210,   50,   60,   90,    0,   15
  260,20210111,   13,   50,     ,   27,    0,    0,  220,   60,   60,  110,    0,   14
  260,20210111,   14,   52,     ,   29,    0,    0,  220,   60,   60,  120,    0,   11
  260,20210111,   15,   55,     ,   32,    0,    0,  220,   60,   60,  110,    0,    9
  260,20210111,   16,   58,     ,   34,    0,    0,  230,   60,   50,  120,    0,    1
  260,20210111,   17,   62,     ,   30,    0,    0,  230,   60,   60,  110,    0,    0
  260,20210111,   18,   61,   47,   35,    0,    0,  220,   60,   60,  130,    0,    0
  260,20210111,   19,   61,     ,   40,    0,   -1,  230,   60,   50,  110,    0,    0
  260,20210111,   20,   59,     ,   50,   10,    6,  230,   50,   50,  110,    0,    0
  260,20210111,   21,   65,     ,   54,    3,    2,  230,   60,   60,  120,    0,    0
  260,20210111,   22,   67,     ,   53,    0,   -1,  230,   60,   60,  110,    0,    0
  260,20210111,   23,   68,     ,   57,    6,    2,  230,   60,   60,  130,    0,    0
  260,20210111,   24,   70,   56,   61,   10,    2,  230,   60,   60,  110,    0,    0
  260,20210112,    1,   69,     ,   63,   10,   14,  230,   70,   70,  120,    0,    0
  260,20210112,    2,   71,     ,   65,   10,   15,  240,   60,   60,  130,    0,    0
  260,20210112,    3,   77,     ,   72,   10,   29,  250,   50,   50,  100,    0,    0
  260,20210112,    4,   79,     ,   73,   10,   34,  250,   40,   40,   90,    0,    0
  260,20210112,    5,   82,     ,   75,   10,   33,  260,   50,   50,  100,    0,    0
  260,20210112,    6,   78,   67,   69,   10,   20,  280,   50,   40,   90,    0,    0
  260,20210112,    7,   74,     ,   60,    7,    3,  290,   30,   30,   90,    0,    0
  260,20210112,    8,   66,     ,   58,    0,   -1,  330,   30,   40,   80,    0,    0
  260,20210112,    9,   60,     ,   48,    0,   -1,  330,   40,   30,   80,    2,   11
  260,20210112,   10,   60,     ,   39,    0,    0,  320,   30,   40,   80,    0,   23
  260,20210112,   11,   63,     ,   34,    2,    1,  320,   40,   40,  100,    5,   58
  260,20210112,   12,   60,   50,    2,    0,   -1,  320,   50,   40,  100,    7,   76
  260,20210112,   13,   68,     ,  -10,    0,    0,  300,   50,   50,  100,   10,   89
  260,20210112,   14,   67,     ,    2,    0,    0,  300,   40,   40,  100,    8,   62
  260,20210112,   15,   44,     ,   20,    2,    2,  290,   40,   30,  130,    7,   25
  260,20210112,   16,   39,     ,   20,    2,    8,  300,   30,   30,  120,    2,   14
  260,20210112,   17,   33,     ,   15,    0,    0,  320,   20,   20,   70,    0,    0
  260,20210112,   18,   24,    2,   12,    0,    0,  310,   20,   20,   30,    0,    0
  260,20210112,   19,   12,     ,   -1,    0,    0,  280,   20,   20,   40,    0,    0
  260,20210112,   20,   20,     ,   -2,    0,    0,  270,   20,   20,   40,    0,    0
  260,20210112,   21,   28,     ,   -4,    0,    0,  270,   20,   20,   40,    0,    0
  260,20210112,   22,   34,     ,    2,    0,    0,  300,   30,   30,   80,    0,    0
  260,20210112,   23,   25,     ,    0,    0,    0,  260,   20,   20,   60,    0,    0
  260,20210112,   24,   23,  -16,    0,    0,    0,  240,   30,   30,   50,    0,    0
  260,20210113,    1,   24,     ,   12,    4,    1,  260,   30,   20,   90,    0,    0
  260,20210113,    2,   29,     ,    3,    0,   -1,  260,   30,   40,   60,    0,    0
  260,20210113,    3,   31,     ,   14,    2,    5,  270,   30,   30,   60,    0,    0
  260,20210113,    4,   35,     ,   16,    0,   -1,  270,   30,   30,   80,    0,    0
  260,20210113,    5,   38,     ,    6,    0,    0,  270,   40,   30,   70,    0,    0
  260,20210113,    6,   39,    2,    3,    0,    0,  270,   30,   40,   70,    0,    0
  260,20210113,    7,   38,     ,   -1,    0,    0,  270,   30,   30,   70,    0,    0
  260,20210113,    8,   37,     ,    0,    0,    0,  250,   30,   40,   70,    0,    1
  260,20210113,    9,   46,     ,    3,    0,    0,  260,   30,   40,   80,    8,   24
  260,20210113,   10,   50,     ,    6,    0,    0,  260,   40,   40,   80,    8,   44
  260,20210113,   11,   54,     ,    7,    0,    0,  280,   40,   40,   80,    8,   67
  260,20210113,   12,   60,   20,    3,    0,    0,  290,   50,   50,  100,    3,   65
  260,20210113,   13,   55,     ,   -4,    0,    0,  270,   50,   50,  100,    5,   55
  260,20210113,   14,   53,     ,    1,    0,    0,  270,   50,   50,   90,    7,   56
  260,20210113,   15,   50,     ,    4,    0,    0,  270,   40,   40,   90,    3,   17
  260,20210113,   16,   49,     ,   10,    0,    0,  270,   40,   40,   80,    0,    3
  260,20210113,   17,   46,     ,   16,    0,   -1,  270,   30,   30,   70,    0,    0
  260,20210113,   18,   44,   34,   23,    0,    0,  280,   30,   30,   70,    0,    0
  260,20210113,   19,   45,     ,   24,    0,    0,  280,   20,   20,   50,    0,    0
  260,20210113,   20,   49,     ,   20,    0,   -1,  280,   20,   30,   50,    0,    0
  260,20210113,   21,   46,     ,   30,    5,    2,  330,   30,   40,   90,    0,    0
  260,20210113,   22,   42,     ,   28,    0,   -1,  340,   20,   20,   60,    0,    0
  260,20210113,   23,   40,     ,    7,    0,    0,  360,   20,   20,   60,    0,    0
  260,20210113,   24,   36,   27,   -9,    0,    0,  360,   20,   20,   50,    0,    0
  260,20210114,    1,   33,     ,  -14,    0,    0,   10,   10,   20,   30,    0,    0
  260,20210114,    2,   28,     ,  -13,    0,    0,  360,   20,   20,   30,    0,    0
  260,20210114,    3,   15,     ,   -5,    0,    0,  310,   10,   10,   20,    0,    0
  260,20210114,    4,    5,     ,   -6,    0,    0,  320,   10,   10,   20,    0,    0
  260,20210114,    5,    2,     ,   -5,    0,    0,   20,   10,   10,   20,    0,    0
  260,20210114,    6,    7,    0,   -7,    0,    0,   40,   20,   10,   20,    0,    0
  260,20210114,    7,    4,     ,   -7,    0,    0,   70,   10,   10,   20,    0,    0
  260,20210114,    8,   10,     ,   -9,    0,    0,   70,   20,   20,   30,    0,    0
  260,20210114,    9,   15,     ,   -9,    0,    0,   80,   20,   30,   40,    0,   10
  260,20210114,   10,   19,     ,  -13,    0,    0,   90,   30,   40,   60,    0,   24
  260,20210114,   11,   21,     ,  -14,    0,    0,  110,   40,   40,   70,    0,   45
  260,20210114,   12,   23,    0,  -17,    0,    0,  100,   40,   50,   80,    0,   51
  260,20210114,   13,   22,     ,  -19,    0,    0,  100,   50,   50,   80,    0,   47
  260,20210114,   14,   21,     ,  -19,    0,    0,   90,   50,   50,   70,    3,   42
  260,20210114,   15,   19,     ,  -26,    0,    0,   80,   50,   60,   90,   10,   29
  260,20210114,   16,   17,     ,  -24,    0,    0,   90,   50,   50,   80,    2,    6
  260,20210114,   17,   13,     ,  -23,    0,    0,   70,   50,   50,   80,    0,    0
  260,20210114,   18,   11,   -1,  -20,    0,    0,   70,   50,   50,   80,    0,    0
  260,20210114,   19,    8,     ,  -22,    0,    0,   70,   40,   40,   80,    0,    0
  260,20210114,   20,    0,     ,  -23,    0,    0,   60,   40,   40,   70,    0,    0
  260,20210114,   21,   -1,     ,  -24,    0,    0,   50,   40,   40,   60,    0,    0
  260,20210114,   22,   -4,     ,  -21,    0,    0,   40,   40,   30,   60,    0,    0
  260,20210114,   23,   -5,     ,  -23,    0,    0,   40,   40,   40,   60,    0,    0
  260,20210114,   24,   -6,  -19,  -31,    0,    0,   40,   40,   40,   70,    0,    0
  260,20210115,    1,   -4,     ,  -37,    0,    0,   40,   40,   30,   60,    0,    0
  260,20210115,    2,    0,     ,  -33,    0,    0,   10,   20,   20,   50,    0,    0
  260,20210115,    3,    5,     ,  -34,    0,    0,  360,   30,   20,   40,    0,    0
  260,20210115,    4,    8,     ,  -35,    0,    0,  360,   20,   20,   40,    0,    0
  260,20210115,    5,    9,     ,  -32,    0,    0,   10,   20,   20,   40,    0,    0
  260,20210115,    6,   12,  -23,  -32,    0,    0,   10,   20,   20,   50,    0,    0
  260,20210115,    7,   15,     ,  -36,    0,    0,   30,   20,   20,   50,    0,    0
  260,20210115,    8,   10,     ,  -31,    0,    0,  330,   20,   10,   40,    0,    0
  260,20210115,    9,   14,     ,  -30,    0,    0,  330,   10,   20,   30,    0,    5
  260,20210115,   10,   14,     ,  -22,    0,    0,  320,   20,   10,   30,    0,    9
  260,20210115,   11,   15,     ,  -18,    0,    0,  290,   10,   10,   20,    0,   11
  260,20210115,   12,   21,    1,  -18,    0,    0,  320,   10,   10,   30,    0,   18
  260,20210115,   13,   22,     ,  -18,    0,    0,   10,   20,   10,   30,    0,   16
  260,20210115,   14,   22,     ,  -17,    0,    0,  290,   10,   10,   20,    0,   12
  260,20210115,   15,   23,     ,  -14,    0,    0,    0,   10,    0,   20,    0,    9
  260,20210115,   16,   15,     ,  -10,    0,    0,    0,   10,    0,   20,    0,    2
  260,20210115,   17,    8,     ,   -9,    0,    0,   40,    0,   10,   10,    0,    0
  260,20210115,   18,    9,    4,  -11,    0,    0,  190,   10,   10,   20,    0,    0
  260,20210115,   19,    8,     ,   -8,    0,    0,  140,   10,   10,   20,    0,    0
  260,20210115,   20,    7,     ,  -10,    0,    0,  190,   10,   10,   20,    0,    0
  260,20210115,   21,   14,     ,  -15,    0,    0,  200,   10,   20,   20,    0,    0
  260,20210115,   22,   15,     ,  -16,    0,    0,  200,   20,   20,   40,    0,    0
  260,20210115,   23,   14,     ,  -15,    0,    0,  200,   20,   20,   30,    0,    0
  260,20210115,   24,   12,    3,  -13,    0,    0,  200,   20,   10,   30,    0,    0
  260,20210116,    1,   14,     ,  -12,    0,    0,  200,   20,   20,   30,    0,    0
  260,20210116,    2,   15,     ,  -13,    0,    0,  200,   20,   20,   30,    0,    0
  260,20210116,    3,   14,     ,  -11,    0,    0,  210,   20,   20,   40,    0,    0
  260,20210116,    4,   17,     ,  -12,    0,    0,  190,   20,   20,   40,    0,    0
  260,20210116,    5,   17,     ,  -17,    0,    0,  190,   20,   30,   50,    0,    0
  260,20210116,    6,   15,    5,  -17,    0,    0,  190,   20,   20,   50,    0,    0
  260,20210116,    7,   18,     ,  -28,    0,    0,  210,   30,   30,   50,    0,    0
  260,20210116,    8,   18,     ,  -34,    0,    0,  230,   30,   40,   80,    0,    1
  260,20210116,    9,   18,     ,  -32,    0,    0,  210,   30,   30,   60,    0,    9
  260,20210116,   10,   19,     ,  -30,    0,    0,  200,   40,   40,   70,    0,   21
  260,20210116,   11,   19,     ,  -30,    0,    0,  200,   40,   50,   70,    0,   26
  260,20210116,   12,   19,    8,  -30,    0,    0,  190,   40,   40,   70,    0,   26
  260,20210116,   13,   19,     ,  -39,    0,    0,  190,   50,   50,   90,    0,   20
  260,20210116,   14,   16,     ,  -44,    0,    0,  190,   60,   60,  100,    0,   12
  260,20210116,   15,   -5,     ,  -20,    5,    2,  180,   60,   60,  130,    0,    6
  260,20210116,   16,   -8,     ,  -12,   10,    7,  160,   50,   50,  110,    0,    2
  260,20210116,   17,   -9,     ,  -11,   10,    8,  160,   50,   50,   80,    0,    0
  260,20210116,   18,   -9,   -6,  -11,   10,    5,  160,   40,   40,   80,    0,    0
  260,20210116,   19,   -8,     ,  -10,   10,    5,  160,   40,   40,   70,    0,    0
  260,20210116,   20,   -5,     ,   -8,    0,   -1,  170,   40,   40,   70,    0,    0
  260,20210116,   21,   -3,     ,   -9,    0,   -1,  180,   30,   40,   60,    0,    0
  260,20210116,   22,   -2,     ,   -9,    0,    0,  170,   30,   30,   60,    0,    0
  260,20210116,   23,   -2,     ,   -8,    1,    2,  180,   30,   30,   60,    0,    0
  260,20210116,   24,   -1,   -6,   -8,    0,    0,  180,   30,   30,   50,    0,    0
  260,20210117,    1,    0,     ,   -4,    5,    2,  180,   30,   30,   50,    0,    0
  260,20210117,    2,    2,     ,   -1,    5,    2,  170,   30,   30,   50,    0,    0
  260,20210117,    3,    4,     ,    1,    4,    4,  180,   30,   20,   50,    0,    0
  260,20210117,    4,    5,     ,    3,    5,    3,  170,   20,   20,   40,    0,    0
  260,20210117,    5,    6,     ,    3,    0,   -1,  170,   20,   10,   40,    0,    0
  260,20210117,    6,    5,   -1,    3,    0,    0,  170,   10,   10,   20,    0,    0
  260,20210117,    7,    6,     ,    3,    0,    0,  210,   10,   10,   20,    0,    0
  260,20210117,    8,    6,     ,    3,    0,   -1,  250,   10,   10,   20,    0,    1
  260,20210117,    9,   33,     ,   32,    0,    0,  280,   20,   20,   30,    0,    8
  260,20210117,   10,   47,     ,   38,    0,    0,  270,   20,   20,   40,    0,   27
  260,20210117,   11,   55,     ,   43,    0,   -1,  290,   20,   20,   50,    3,   54
  260,20210117,   12,   69,    8,   47,    0,   -1,  300,   20,   30,   60,    5,   70
  260,20210117,   13,   78,     ,   44,    0,    0,  310,   30,   40,   70,    8,   92
  260,20210117,   14,   74,     ,   43,    0,    0,  300,   30,   40,   70,    2,   37
  260,20210117,   15,   59,     ,   38,    0,   -1,  340,   40,   50,  100,    3,   24
  260,20210117,   16,   54,     ,   43,    9,   11,  300,   30,   20,   60,    0,    3
  260,20210117,   17,   46,     ,   40,    0,   -1,  270,   10,   10,   40,    0,    0
  260,20210117,   18,   43,   21,   37,    0,    0,  260,   20,   10,   40,    0,    0
  260,20210117,   19,   43,     ,   33,    0,    0,  270,   20,   20,   40,    0,    0
  260,20210117,   20,   49,     ,   39,    0,    0,  260,   20,   20,   50,    0,    0
  260,20210117,   21,   44,     ,   34,    0,    0,  260,   20,   20,   40,    0,    0
  260,20210117,   22,   34,     ,   27,    0,    0,  250,   20,   20,   40,    0,    0
  260,20210117,   23,   28,     ,   23,    0,    0,  230,   20,   20,   30,    0,    0
  260,20210117,   24,   24,    0,   18,    0,    0,  230,   20,   30,   40,    0,    0
  260,20210118,    1,   30,     ,   19,    0,    0,  230,   30,   30,   50,    0,    0
  260,20210118,    2,   25,     ,   15,    0,    0,  230,   20,   20,   40,    0,    0
  260,20210118,    3,   30,     ,   19,    0,    0,  230,   30,   30,   50,    0,    0
  260,20210118,    4,   31,     ,   23,    0,    0,  230,   20,   20,   50,    0,    0
  260,20210118,    5,   36,     ,   29,    0,    0,  230,   30,   40,   60,    0,    0
  260,20210118,    6,   39,    3,   31,    0,    0,  220,   30,   30,   60,    0,    0
  260,20210118,    7,   39,     ,   30,    0,    0,  220,   40,   40,   70,    0,    0
  260,20210118,    8,   44,     ,   32,    0,    0,  240,   40,   40,   70,    0,    1
  260,20210118,    9,   46,     ,   36,    0,    0,  220,   40,   40,   80,    0,    6
  260,20210118,   10,   51,     ,   39,    0,   -1,  220,   40,   50,   80,    0,   25
  260,20210118,   11,   55,     ,   38,    0,    0,  230,   50,   50,   90,    0,   35
  260,20210118,   12,   57,   30,   40,    0,    0,  230,   50,   40,   90,    0,   27
  260,20210118,   13,   63,     ,   42,    0,   -1,  230,   50,   50,   90,    0,   27
  260,20210118,   14,   63,     ,   42,    0,   -1,  230,   40,   40,   80,    0,   17
  260,20210118,   15,   62,     ,   35,    0,   -1,  230,   40,   40,   80,    2,   17
  260,20210118,   16,   57,     ,   36,    1,    1,  230,   50,   40,  100,    0,    2
  260,20210118,   17,   58,     ,   39,    1,    1,  240,   40,   50,  100,    0,    0
  260,20210118,   18,   54,   44,   38,    0,    0,  230,   40,   30,   80,    0,    0
  260,20210118,   19,   53,     ,   40,    0,   -1,  220,   40,   40,   80,    0,    0
  260,20210118,   20,   52,     ,   38,    0,    0,  220,   50,   50,   90,    0,    0
  260,20210118,   21,   53,     ,   37,    0,    0,  220,   50,   60,   90,    0,    0
  260,20210118,   22,   50,     ,   37,    0,    0,  220,   50,   50,   90,    0,    0
  260,20210118,   23,   55,     ,   42,    0,    0,  210,   50,   50,   80,    0,    0
  260,20210118,   24,   59,   44,   39,    0,    0,  210,   60,   60,  100,    0,    0
  260,20210119,    1,   57,     ,   29,    0,    0,  200,   70,   60,  110,    0,    0
  260,20210119,    2,   54,     ,   31,    0,   -1,  200,   60,   50,  110,    0,    0
  260,20210119,    3,   48,     ,   32,    9,    5,  190,   60,   60,  110,    0,    0
  260,20210119,    4,   46,     ,   35,   10,   14,  200,   60,   60,  130,    0,    0
  260,20210119,    5,   48,     ,   42,   10,   16,  200,   60,   60,  120,    0,    0
  260,20210119,    6,   54,   42,   45,   10,   21,  190,   70,   70,  120,    0,    0
  260,20210119,    7,   61,     ,   52,   10,   26,  210,   70,   80,  130,    0,    0
  260,20210119,    8,   68,     ,   58,   10,   24,  220,   80,   80,  160,    0,    0
  260,20210119,    9,   74,     ,   66,   10,   21,  230,   90,   80,  160,    0,    2
  260,20210119,   10,   79,     ,   73,   10,   14,  230,   80,   80,  150,    0,    7
  260,20210119,   11,   95,     ,   90,   10,    8,  240,   70,   70,  130,    0,    8
  260,20210119,   12,   99,   51,   91,    9,    4,  240,   70,   80,  130,    0,   10
  260,20210119,   13,  102,     ,   86,    0,   -1,  240,   70,   70,  150,    0,   13
  260,20210119,   14,  103,     ,   85,    0,   -1,  240,   80,   70,  170,    0,   11
  260,20210119,   15,  100,     ,   81,    5,    3,  240,   80,   80,  170,    2,   15
  260,20210119,   16,   98,     ,   73,    0,    0,  240,   80,   90,  170,    0,    3
  260,20210119,   17,   97,     ,   70,    0,    0,  230,   80,   80,  160,    0,    0
  260,20210119,   18,   93,   87,   67,    0,    0,  220,   70,   70,  130,    0,    0
  260,20210119,   19,   91,     ,   62,    0,   -1,  220,   80,   70,  170,    0,    0
  260,20210119,   20,   86,     ,   61,    0,   -1,  210,   80,   70,  150,    0,    0
  260,20210119,   21,   79,     ,   54,    0,    0,  200,   80,   70,  140,    0,    0
  260,20210119,   22,   74,     ,   50,    0,    0,  200,   70,   70,  130,    0,    0
  260,20210119,   23,   74,     ,   49,    0,    0,  200,   80,   80,  140,    0,    0
  260,20210119,   24,   73,   69,   47,    0,   -1,  200,   60,   60,  130,    0,    0
  260,20210120,    1,   72,     ,   42,    0,   -1,  200,   70,   70,  120,    0,    0
  260,20210120,    2,   69,     ,   44,    0,    0,  190,   60,   60,  120,    0,    0
  260,20210120,    3,   70,     ,   50,    0,   -1,  200,   60,   60,  130,    0,    0
  260,20210120,    4,   74,     ,   49,    0,   -1,  190,   60,   60,  120,    0,    0
  260,20210120,    5,   77,     ,   49,    0,    0,  200,   70,   70,  130,    0,    0
  260,20210120,    6,   80,   65,   49,    0,    0,  190,   60,   60,  120,    0,    0
  260,20210120,    7,   82,     ,   48,    0,    0,  200,   60,   70,  120,    0,    0
  260,20210120,    8,   84,     ,   54,    0,    0,  190,   60,   70,  120,    0,    0
  260,20210120,    9,   82,     ,   55,    0,    0,  190,   60,   60,  120,    0,    9
  260,20210120,   10,   90,     ,   46,    0,    0,  200,   60,   70,  120,    0,   13
  260,20210120,   11,   92,     ,   40,    0,    0,  190,   70,   60,  120,    0,   24
  260,20210120,   12,   95,   75,   31,    0,   -1,  190,   70,   70,  120,    2,   42
  260,20210120,   13,   94,     ,   34,    0,   -1,  180,   60,   60,  110,    0,   24
  260,20210120,   14,   94,     ,   35,    0,   -1,  170,   60,   50,  110,    0,   27
  260,20210120,   15,   97,     ,   33,    0,    0,  170,   60,   50,  110,    0,   17
  260,20210120,   16,   94,     ,   27,    0,    0,  180,   60,   60,  100,    2,    6
  260,20210120,   17,   96,     ,   21,    0,    0,  180,   60,   60,  110,    0,    0
  260,20210120,   18,   97,   77,   20,    0,    0,  180,   60,   60,  110,    0,    0
  260,20210120,   19,  102,     ,   24,    0,    0,  180,   70,   70,  120,    0,    0
  260,20210120,   20,  106,     ,   28,    0,    0,  190,   70,   70,  130,    0,    0
  260,20210120,   21,  104,     ,   41,    0,   -1,  180,   80,   90,  130,    0,    0
  260,20210120,   22,   98,     ,   49,    0,   -1,  170,   60,   60,  130,    0,    0
  260,20210120,   23,  102,     ,   52,    0,   -1,  170,   70,   70,  110,    0,    0
  260,20210120,   24,  108,   80,   51,    0,    0,  170,   70,   70,  120,    0,    0
  260,20210121,    1,  111,     ,   52,    0,   -1,  170,   80,   80,  140,    0,    0
  260,20210121,    2,  113,     ,   53,    5,    5,  180,   80,   90,  150,    0,    0
  260,20210121,    3,  114,     ,   62,    0,   -1,  190,  100,  120,  190,    0,    0
  260,20210121,    4,   60,     ,   43,    9,   29,  230,  110,  100,  220,    0,    0
  260,20210121,    5,   77,     ,   36,    5,    1,  230,   90,  100,  190,    0,    0
  260,20210121,    6,   68,   52,   24,    0,   -1,  230,   90,   80,  180,    0,    0
  260,20210121,    7,   61,     ,   14,    0,   -1,  220,   80,   80,  150,    0,    0
  260,20210121,    8,   55,     ,   14,    0,    0,  210,   70,   60,  130,    0,    1
  260,20210121,    9,   61,     ,   18,    0,    0,  210,   60,   70,  110,    8,   26
  260,20210121,   10,   68,     ,   31,    0,   -1,  200,   80,   80,  140,    7,   52
  260,20210121,   11,   76,     ,   29,    0,   -1,  210,   90,   90,  160,    7,   69
  260,20210121,   12,   80,   43,   30,    0,    0,  210,  100,  110,  180,    8,   66
  260,20210121,   13,   79,     ,   29,    0,    0,  210,  100,  100,  170,    2,   56
  260,20210121,   14,   81,     ,   28,    0,    0,  210,   90,   90,  170,    2,   42
  260,20210121,   15,   79,     ,   28,    0,    0,  210,   90,   90,  160,    2,   23
  260,20210121,   16,   76,     ,   27,    0,    0,  200,   80,   80,  160,    2,    7
  260,20210121,   17,   75,     ,   30,    0,    0,  190,   70,   50,  120,    0,    0
  260,20210121,   18,   76,   65,   34,    0,    0,  200,   50,   50,  100,    0,    0
  260,20210121,   19,   56,     ,   35,    5,    5,  200,   70,   50,  140,    0,    0
  260,20210121,   20,   50,     ,   42,   10,   15,  140,   20,   20,   70,    0,    0
  260,20210121,   21,   47,     ,   42,   10,   21,   10,   20,   20,   40,    0,    0
  260,20210121,   22,   44,     ,   40,   10,   22,  350,   20,   30,   40,    0,    0
  260,20210121,   23,   35,     ,   29,   10,    8,  310,   30,   40,   80,    0,    0
  260,20210121,   24,   35,   32,   29,   10,   12,  280,   20,   30,   70,    0,    0
  260,20210122,    1,   38,     ,   28,   10,    7,  260,   30,   30,   60,    0,    0
  260,20210122,    2,   40,     ,   31,    4,    1,  240,   40,   30,   70,    0,    0
  260,20210122,    3,   39,     ,   29,    2,    1,  230,   40,   50,   80,    0,    0
  260,20210122,    4,   36,     ,   24,    0,   -1,  220,   50,   50,   80,    0,    0
  260,20210122,    5,   37,     ,   26,    0,    0,  220,   50,   50,   70,    0,    0
  260,20210122,    6,   37,   26,   26,    0,    0,  220,   50,   50,   80,    0,    0
  260,20210122,    7,   34,     ,   23,    0,    0,  220,   50,   40,   80,    0,    0
  260,20210122,    8,   35,     ,   21,    0,    0,  230,   40,   40,   80,    0,    1
  260,20210122,    9,   34,     ,   21,    0,    0,  220,   40,   40,   70,    0,   10
  260,20210122,   10,   44,     ,   27,    0,    0,  230,   40,   40,   70,    2,   37
  260,20210122,   11,   58,     ,   31,    0,    0,  230,   50,   50,   90,   10,   81
  260,20210122,   12,   62,   22,   30,    0,    0,  230,   50,   60,  100,   10,   81
  260,20210122,   13,   61,     ,   29,    0,    0,  230,   50,   50,  100,    3,   59
  260,20210122,   14,   64,     ,   24,    0,    0,  230,   50,   50,   90,    0,   42
